epoch,start.epoch,end.epoch,start.epoch_calculation,start.discriminator_train,end.discriminator_train,start.generator_train,start.generate_data,end.generate_data,end.generator_train,end.epoch_calculation,start.calc_gradients,end.calc_gradients,absolut_step,mean_d_loss,mean_g_loss,start.train,end.train,start.fid,end.fid,start.is,end.is,fid,is
29286,1716381251.482231,1716381251.4944806,1716381251.4822311,1716381251.4854426,1716381251.4891527,1716381251.4891534,1716381251.4822574,1716381251.485398,1716381251.4917138,1716381251.4944084,1716381251.4853985,1716381251.4917145,29286,0.6976205110549927,2.4257075786590576,1716381251.4944086,,,,,,,
29287,1716381251.4945114,1716381251.506818,1716381251.4945118,1716381251.4979212,1716381251.5013921,1716381251.5013928,1716381251.4945362,1716381251.497888,1716381251.5039582,1716381251.5067396,1716381251.4978888,1716381251.503959,29287,0.8514312505722046,1.9062286615371704,1716381251.5067399,,,,,,,
29288,1716381251.5068657,1716381251.5190609,1716381251.5068662,1716381251.5100913,1716381251.5136,1716381251.5136008,1716381251.5068877,1716381251.5100577,1716381251.5162687,1716381251.518957,1716381251.5100584,1716381251.5162697,29288,0.49736151099205017,3.082193374633789,1716381251.5189576,,,,,,,
29289,1716381251.519105,1716381251.5311248,1716381251.5191054,1716381251.5223243,1716381251.5258052,1716381251.5258062,1716381251.519127,1716381251.52229,1716381251.528423,1716381251.5310397,1716381251.5222905,1716381251.528424,29289,0.7510459423065186,2.284426212310791,1716381251.53104,,,,,,,
29290,1716381251.5311553,1716381251.543088,1716381251.5311558,1716381251.5343406,1716381251.5379162,1716381251.537917,1716381251.5311804,1716381251.5343068,1716381251.5404377,1716381251.5430112,1716381251.5343072,1716381251.5404384,29290,0.7006227374076843,2.770653486251831,1716381251.5430114,,,,,,,
29291,1716381251.5431194,1716381251.554945,1716381251.5431197,1716381251.5462987,1716381251.5497332,1716381251.5497336,1716381251.5431418,1716381251.5462642,1716381251.5521472,1716381251.5548582,1716381251.5462646,1716381251.5521483,29291,0.2341425120830536,2.8637540340423584,1716381251.5548584,,,,,,,
29292,1716381251.554993,1716381251.5671322,1716381251.5549934,1716381251.558306,1716381251.5616906,1716381251.561691,1716381251.5550146,1716381251.5582733,1716381251.564328,1716381251.567053,1716381251.5582738,1716381251.564329,29292,0.9159209728240967,1.968912124633789,1716381251.5670533,,,,,,,
29293,1716381251.5671837,1716381251.5793655,1716381251.567184,1716381251.570477,1716381251.57424,1716381251.5742404,1716381251.5672061,1716381251.5704257,1716381251.5767136,1716381251.579292,1716381251.5704267,1716381251.5767143,29293,1.5530200004577637,4.208817958831787,1716381251.579292,,,,,,,
29294,1716381251.5793962,1716381251.5916092,1716381251.5793967,1716381251.58261,1716381251.5861113,1716381251.5861118,1716381251.5794199,1716381251.582576,1716381251.588562,1716381251.591535,1716381251.5825768,1716381251.5885627,29294,2.0856423377990723,0.5950862169265747,1716381251.5915353,,,,,,,
29295,1716381251.5916402,1716381251.6036294,1716381251.5916405,1716381251.5947256,1716381251.5981283,1716381251.5981288,1716381251.5916638,1716381251.5946913,1716381251.6005914,1716381251.6035538,1716381251.5946918,1716381251.6005921,29295,0.7901908755302429,2.9104502201080322,1716381251.603554,,,,,,,
29296,1716381251.6036608,1716381251.6155019,1716381251.603661,1716381251.6067321,1716381251.6099455,1716381251.6099463,1716381251.6036785,1716381251.6066976,1716381251.6124618,1716381251.615404,1716381251.6066983,1716381251.6124625,29296,1.3100175857543945,1.4735331535339355,1716381251.6154041,,,,,,,
29297,1716381251.6155589,1716381251.6277816,1716381251.6155593,1716381251.6188483,1716381251.6224139,1716381251.6224144,1716381251.615583,1716381251.618815,1716381251.6248581,1716381251.627708,1716381251.6188154,1716381251.6248589,29297,0.9383640289306641,3.528836488723755,1716381251.6277082,,,,,,,
29298,1716381251.6278126,1716381251.6399584,1716381251.6278129,1716381251.6308606,1716381251.6342437,1716381251.6342447,1716381251.6278372,1716381251.6308265,1716381251.6370893,1716381251.6398685,1716381251.630827,1716381251.6370902,29298,1.3098901510238647,1.020939826965332,1716381251.6398687,,,,,,,
29299,1716381251.6399906,1716381251.6523566,1716381251.639991,1716381251.6430018,1716381251.6462467,1716381251.6462471,1716381251.6400154,1716381251.6429682,1716381251.6488156,1716381251.6522708,1716381251.642969,1716381251.6488166,29299,1.1401734352111816,3.1339735984802246,1716381251.6522713,,,,,,,
29300,1716381251.6523957,1716381251.664757,1716381251.652396,1716381251.6554022,1716381251.6587017,1716381251.6587024,1716381251.6524146,1716381251.6553671,1716381251.661287,1716381251.664673,1716381251.6553679,1716381251.661288,29300,0.7800256609916687,2.694984197616577,1716381251.6646733,,,,,,,
29301,1716381251.664792,1716381251.6770043,1716381251.6647925,1716381251.6678813,1716381251.6712565,1716381251.6712573,1716381251.6648123,1716381251.6678476,1716381251.6737742,1716381251.6769183,1716381251.667848,1716381251.6737752,29301,1.0157082080841064,1.6154346466064453,1716381251.6769185,,,,,,,
29302,1716381251.6771076,1716381251.689216,1716381251.6771078,1716381251.6801362,1716381251.683289,1716381251.6832895,1716381251.6771128,1716381251.680101,1716381251.6858149,1716381251.689135,1716381251.6801014,1716381251.6858156,29302,1.2810226678848267,2.4779140949249268,1716381251.6891353,,,,,,,
29303,1716381251.689255,1716381251.70127,1716381251.6892552,1716381251.6921039,1716381251.6952813,1716381251.6952817,1716381251.6892738,1716381251.6920702,1716381251.6978528,1716381251.7011883,1716381251.6920707,1716381251.6978538,29303,0.9063466787338257,2.464841365814209,1716381251.7011886,,,,,,,
29304,1716381251.7013059,1716381251.7133496,1716381251.701306,1716381251.704224,1716381251.7075124,1716381251.707513,1716381251.701324,1716381251.7041883,1716381251.7099745,1716381251.7132642,1716381251.7041888,1716381251.7099752,29304,0.666832447052002,2.371523141860962,1716381251.7132645,,,,,,,
29305,1716381251.7133863,1716381251.7256057,1716381251.7133868,1716381251.7165613,1716381251.719811,1716381251.7198117,1716381251.7134068,1716381251.7165174,1716381251.7223456,1716381251.7255201,1716381251.716518,1716381251.7223463,29305,1.265681505203247,3.315406084060669,1716381251.7255204,,,,,,,
29306,1716381251.7256382,1716381251.7378197,1716381251.7256384,1716381251.7288115,1716381251.7321424,1716381251.7321432,1716381251.7256567,1716381251.7287793,1716381251.73461,1716381251.7377408,1716381251.72878,1716381251.7346113,29306,1.1353538036346436,0.9724481701850891,1716381251.737741,,,,,,,
29307,1716381251.7378573,1716381251.74986,1716381251.7378578,1716381251.7408638,1716381251.7441072,1716381251.7441077,1716381251.7378752,1716381251.74083,1716381251.7465887,1716381251.7497807,1716381251.7408304,1716381251.7465894,29307,1.1872599124908447,3.00146746635437,1716381251.749781,,,,,,,
29308,1716381251.7498941,1716381251.7618978,1716381251.7498944,1716381251.7529306,1716381251.756066,1716381251.7560668,1716381251.7499115,1716381251.7528973,1716381251.7586153,1716381251.7618182,1716381251.7528977,1716381251.7586162,29308,0.9471443891525269,2.3535523414611816,1716381251.7618184,,,,,,,
29309,1716381251.7619328,1716381251.7740774,1716381251.761933,1716381251.7651706,1716381251.7683454,1716381251.768346,1716381251.7619512,1716381251.7651374,1716381251.7708042,1716381251.7739995,1716381251.765138,1716381251.770805,29309,0.6412278413772583,3.345768690109253,1716381251.7739997,,,,,,,
29310,1716381251.7741115,1716381251.7862642,1716381251.774112,1716381251.7774405,1716381251.7806258,1716381251.7806265,1716381251.7741292,1716381251.7774062,1716381251.783065,1716381251.7861862,1716381251.777407,1716381251.7830658,29310,1.191812515258789,1.3575843572616577,1716381251.7861865,,,,,,,
29311,1716381251.7863011,1716381251.7981741,1716381251.7863016,1716381251.789406,1716381251.7925398,1716381251.7925408,1716381251.7863371,1716381251.789369,1716381251.7950232,1716381251.7980938,1716381251.7893696,1716381251.795024,29311,0.8667784929275513,2.884671211242676,1716381251.7980943,,,,,,,
29312,1716381251.7982085,1716381251.8102124,1716381251.798209,1716381251.8012292,1716381251.8043556,1716381251.8043563,1716381251.7982264,1716381251.8011963,1716381251.806875,1716381251.8101344,1716381251.8011968,1716381251.8068757,29312,0.4385020136833191,2.0906500816345215,1716381251.810135,,,,,,,
29313,1716381251.8102474,1716381251.822249,1716381251.8102477,1716381251.8132274,1716381251.816324,1716381251.816325,1716381251.8102646,1716381251.813195,1716381251.8188913,1716381251.8221693,1716381251.8131955,1716381251.818892,29313,0.791602611541748,2.821287155151367,1716381251.8221698,,,,,,,
29314,1716381251.8222868,1716381251.8342824,1716381251.8222873,1716381251.8253322,1716381251.828505,1716381251.8285055,1716381251.8223045,1716381251.8252997,1716381251.8310895,1716381251.8342032,1716381251.8253005,1716381251.8310905,29314,0.5770313143730164,2.2286031246185303,1716381251.8342035,,,,,,,
29315,1716381251.8343184,1716381251.8463173,1716381251.8343186,1716381251.837466,1716381251.8406048,1716381251.8406053,1716381251.8343358,1716381251.8374298,1716381251.8430722,1716381251.8462386,1716381251.8374305,1716381251.8430727,29315,1.9193416833877563,2.9326589107513428,1716381251.846239,,,,,,,
29316,1716381251.8463707,1716381251.8583713,1716381251.8463712,1716381251.8495,1716381251.8526583,1716381251.8526587,1716381251.8463886,1716381251.8494678,1716381251.8551753,1716381251.858282,1716381251.8494682,1716381251.855176,29316,0.8420708179473877,1.937780737876892,1716381251.8582823,,,,,,,
29317,1716381251.8584146,1716381251.8706446,1716381251.858415,1716381251.8617766,1716381251.8653078,1716381251.8653085,1716381251.8584354,1716381251.861742,1716381251.8677404,1716381251.8705654,1716381251.8617425,1716381251.867741,29317,1.2470191717147827,2.41731333732605,1716381251.8705657,,,,,,,
29318,1716381251.8706863,1716381251.882757,1716381251.8706868,1716381251.873747,1716381251.8769903,1716381251.8769908,1716381251.8707047,1716381251.873715,1716381251.8793583,1716381251.8826764,1716381251.8737156,1716381251.879359,29318,0.7211340069770813,2.260962724685669,1716381251.8826768,,,,,,,
29319,1716381251.882793,1716381251.8948307,1716381251.8827934,1716381251.8858812,1716381251.8890207,1716381251.8890212,1716381251.8828106,1716381251.8858485,1716381251.8913355,1716381251.8947444,1716381251.885849,1716381251.8913362,29319,0.5370227694511414,2.3785934448242188,1716381251.8947446,,,,,,,
29320,1716381251.8948662,1716381251.9068787,1716381251.8948667,1716381251.8979795,1716381251.9011853,1716381251.901186,1716381251.894884,1716381251.8979456,1716381251.903522,1716381251.906798,1716381251.8979464,1716381251.9035227,29320,0.7956247925758362,3.042278289794922,1716381251.9067984,,,,,,,
29321,1716381251.9069169,1716381251.9188488,1716381251.9069173,1716381251.9100697,1716381251.913207,1716381251.9132075,1716381251.9069333,1716381251.9100366,1716381251.9156988,1716381251.9187691,1716381251.9100373,1716381251.9156995,29321,1.0456488132476807,2.3871467113494873,1716381251.9187696,,,,,,,
29322,1716381251.9188845,1716381251.930921,1716381251.9188848,1716381251.9219658,1716381251.9250944,1716381251.925095,1716381251.9189029,1716381251.9219325,1716381251.9276135,1716381251.9308417,1716381251.9219334,1716381251.9276145,29322,1.247573971748352,1.6279741525650024,1716381251.930842,,,,,,,
29323,1716381251.9309554,1716381251.94316,1716381251.930956,1716381251.9341805,1716381251.93744,1716381251.9374409,1716381251.9309733,1716381251.934145,1716381251.9399176,1716381251.9430807,1716381251.9341455,1716381251.9399183,29323,0.8224903345108032,2.5655465126037598,1716381251.943081,,,,,,,
29324,1716381251.9432013,1716381251.955026,1716381251.9432018,1716381251.9461465,1716381251.9493415,1716381251.9493423,1716381251.943218,1716381251.9461143,1716381251.9517958,1716381251.9549475,1716381251.9461148,1716381251.9517965,29324,0.4940928816795349,3.0520241260528564,1716381251.954948,,,,,,,
29325,1716381251.9550648,1716381251.9672182,1716381251.955065,1716381251.9582636,1716381251.9614508,1716381251.9614513,1716381251.9550815,1716381251.9582312,1716381251.9639134,1716381251.9671378,1716381251.958232,1716381251.9639142,29325,0.6519024968147278,1.9462158679962158,1716381251.967138,,,,,,,
29326,1716381251.967253,1716381251.979216,1716381251.9672532,1716381251.9702585,1716381251.9733791,1716381251.9733799,1716381251.9672706,1716381251.9702263,1716381251.9759436,1716381251.979136,1716381251.9702268,1716381251.9759445,29326,1.1311125755310059,1.7434815168380737,1716381251.9791362,,,,,,,
29327,1716381251.979272,1716381251.9912913,1716381251.9792721,1716381251.9822876,1716381251.9854956,1716381251.985496,1716381251.9793046,1716381251.9822545,1716381251.9879076,1716381251.991212,1716381251.9822555,1716381251.9879084,29327,0.5665926933288574,2.663867950439453,1716381251.991212,,,,,,,
29328,1716381251.99133,1716381252.0033994,1716381251.9913301,1716381251.9943798,1716381251.9977577,1716381251.9977584,1716381251.9913478,1716381251.9943464,1716381252.0001776,1716381252.0033183,1716381251.9943473,1716381252.0001783,29328,0.5591330528259277,2.055903673171997,1716381252.0033185,,,,,,,
29329,1716381252.0035093,1716381252.0156589,1716381252.0035098,1716381252.0067666,1716381252.0101008,1716381252.0101016,1716381252.0035143,1716381252.0067298,1716381252.0126145,1716381252.015573,1716381252.0067303,1716381252.0126152,29329,0.7197878956794739,2.3100717067718506,1716381252.015573,,,,,,,
29330,1716381252.0156972,1716381252.0278046,1716381252.0156977,1716381252.019003,1716381252.0225954,1716381252.022596,1716381252.015716,1716381252.018969,1716381252.0251076,1716381252.0277195,1716381252.0189698,1716381252.0251088,29330,0.3573060929775238,2.457198143005371,1716381252.0277197,,,,,,,
29331,1716381252.0278428,1716381252.0396051,1716381252.027843,1716381252.031031,1716381252.0342925,1716381252.0342927,1716381252.0278609,1716381252.0309956,1716381252.0367951,1716381252.03952,1716381252.0309963,1716381252.0367959,29331,0.6048600673675537,2.8154284954071045,1716381252.0395203,,,,,,,
29332,1716381252.03964,1716381252.051536,1716381252.0396404,1716381252.0427701,1716381252.045922,1716381252.0459228,1716381252.039659,1716381252.042735,1716381252.0484617,1716381252.0514472,1716381252.0427358,1716381252.0484624,29332,0.45389866828918457,2.758357286453247,1716381252.0514472,,,,,,,
29333,1716381252.0515938,1716381252.0637372,1716381252.0515943,1716381252.0549545,1716381252.0582883,1716381252.0582888,1716381252.051612,1716381252.0549197,1716381252.0607421,1716381252.063655,1716381252.0549204,1716381252.0607429,29333,1.4086118936538696,0.952745258808136,1716381252.063655,,,,,,,
29334,1716381252.0637767,1716381252.0757868,1716381252.0637772,1716381252.0669887,1716381252.070202,1716381252.0702026,1716381252.0637946,1716381252.066955,1716381252.0725665,1716381252.0757034,1716381252.0669558,1716381252.0725672,29334,0.9034970998764038,4.129673957824707,1716381252.0757034,,,,,,,
29335,1716381252.0758264,1716381252.0878108,1716381252.0758266,1716381252.0790076,1716381252.0822883,1716381252.082289,1716381252.0758445,1716381252.0789754,1716381252.0848298,1716381252.087731,1716381252.0789762,1716381252.0848308,29335,0.32025307416915894,2.8285415172576904,1716381252.087731,,,,,,,
29336,1716381252.0878508,1716381252.0996737,1716381252.087851,1716381252.0908327,1716381252.0941188,1716381252.0941193,1716381252.0878687,1716381252.0908,1716381252.0967054,1716381252.0995917,1716381252.0908005,1716381252.0967064,29336,0.857775092124939,1.5894883871078491,1716381252.099592,,,,,,,
29337,1716381252.0997133,1716381252.111539,1716381252.0997136,1716381252.1027129,1716381252.1060395,1716381252.1060402,1716381252.099731,1716381252.10268,1716381252.1086504,1716381252.1114583,1716381252.1026807,1716381252.1086512,29337,0.7121896743774414,2.386333465576172,1716381252.1114585,,,,,,,
29338,1716381252.1115835,1716381252.1235366,1716381252.1115837,1716381252.114695,1716381252.117953,1716381252.1179535,1716381252.1116004,1716381252.1146622,1716381252.1204333,1716381252.1234555,1716381252.1146626,1716381252.1204343,29338,0.5163072347640991,3.079648494720459,1716381252.1234558,,,,,,,
29339,1716381252.123597,1716381252.135579,1716381252.1235971,1716381252.1266732,1716381252.129911,1716381252.1299117,1716381252.1236153,1716381252.126639,1716381252.132372,1716381252.1354923,1716381252.1266394,1716381252.132373,29339,0.41987448930740356,2.248551607131958,1716381252.1354926,,,,,,,
29340,1716381252.1356156,1716381252.147697,1716381252.1356158,1716381252.1388032,1716381252.1419907,1716381252.1419914,1716381252.1356323,1716381252.1387691,1716381252.1444235,1716381252.147617,1716381252.1387699,1716381252.1444242,29340,0.5199318528175354,2.7446815967559814,1716381252.147617,,,,,,,
